,price,price_log,sqft_above,sqft_above_log,sqft_lot,sqft_lot_log,sqft_living15,sqft_living15_log,sqft_lot15,age,bedrooms,bathrooms,floors,water_1.0,base_1.0,reno_1.0,cond_2.0,cond_3.0,cond_4.0,cond_5.0,zip_A,zip_B,zip_C,zip_D,zip_E,zip_F,zip_G,zip_H,zip_I
19520,415000.0,12.936033799212835,1070,6.975413927455952,4000,8.294049640102028,1280,7.154615356913663,3500,36,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13946,518000.0,13.15773052124162,1510,7.31986492980897,4000,8.294049640102028,1490,7.306531398939505,4500,110,4,2.5,1.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6196,421500.0,12.951575056424048,990,6.897704943128636,4500,8.411832675758411,1490,7.306531398939505,4000,67,3,1.5,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2098,491000.0,13.104199406776658,1605,7.380879035564116,7000,8.85366542803745,1750,7.4673710669175595,4500,35,3,2.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3244,464000.0,13.047639831208393,1200,7.090076835776092,3000,8.006367567650246,1330,7.1929342212158,4000,84,5,2.0,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4918,1940000.0,14.47819853103951,3120,8.045588280803528,16672,9.721485944553093,3740,8.226840890408578,17853,46,5,2.25,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17310,1630000.0,14.304090572782945,3090,8.035926369891792,16583,9.716133353214099,3740,8.226840890408578,17853,51,5,2.5,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3910,7060000.0,15.769955609469426,7680,8.946374826141717,37325,10.52741862240739,3930,8.276394704863307,25449,75,5,4.5,2.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8530,1210000.0,14.006130917572923,1590,7.371489295214277,8520,9.050171619823361,2470,7.8119734296220225,12005,35,3,2.25,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3226,1900000.0,14.457364444136669,2660,7.886081401775745,13367,9.500544261971474,2660,7.886081401775745,13367,23,3,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12412,899000.0,13.709038313453757,1480,7.299797366758161,6978,8.85051762174672,2660,7.886081401775745,13062,66,3,1.0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18861,1500000.0,14.22097566607244,1910,7.554858521040676,21374,9.969930509084842,2850,7.955074273262696,16167,60,3,1.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427,1300000.0,14.077874822431765,1770,7.478734825567875,15021,9.617204500998055,3530,8.169053149927343,15715,39,3,2.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2792,1290000.0,14.070152776337855,2250,7.718685495198466,2261,7.72356247227797,2660,7.886081401775745,2000,34,4,3.5,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7704,815000.0,13.610943392223,2415,7.789454566086673,2186,7.689828668736484,2660,7.886081401775745,2165,34,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13500,850000.0,13.652991628466498,2340,7.757906208351747,1919,7.5595594960077,2415,7.789454566086673,2166,34,3,2.5,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11409,1020000.0,13.835313185260453,2090,7.644919344958857,2216,7.703459047867175,2605,7.865187954187467,1979,36,3,2.5,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14081,789800.0,13.579535027834686,2090,7.644919344958857,2216,7.703459047867175,2605,7.865187954187467,2300,36,3,2.5,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12888,770000.0,13.554145793829866,2190,7.691656822810547,2658,7.885329239273191,2315,7.747164966520335,2538,36,3,2.5,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19553,640000.0,13.369223455335854,2320,7.749322464660356,11259,9.32892308780313,2820,7.944492163932159,11770,33,4,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15918,782000.0,13.569610019527449,1980,7.590852123688581,20345,9.92059046043579,2830,7.948031990637284,13732,36,4,2.5,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5880,1200000.0,13.997832114758229,2860,7.958576903813898,10702,9.27818591887125,2890,7.969011781106478,10572,33,4,2.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2715,1000000.0,13.815510557964274,2440,7.799753318287247,10739,9.281637253858216,3490,8.157657015196472,11913,28,3,2.75,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13344,860000.0,13.664687668229691,2290,7.736307096548285,11119,9.31641063570325,3290,8.098642843759418,11385,29,4,2.5,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5595,1690000.0,14.340239086899256,4020,8.299037181613066,13515,9.511555458710548,3930,8.276394704863307,13515,14,4,3.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20444,3350000.0,15.02447090380125,3040,8.019612794400267,15360,9.639522006701663,3740,8.226840890408578,15940,7,5,3.75,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2897,3000000.0,14.914122846632385,3850,8.25582842728183,14091,9.553291574695105,2410,7.787382026484701,12047,97,5,3.25,2.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
16638,430000.0,12.971540487669746,1280,7.154615356913663,50123,10.822235263563458,2200,7.696212639346407,54520,37,4,2.75,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20028,429900.0,12.971307902484373,2584,7.857093864902493,5005,8.518192691749322,2767,7.925518979786926,5201,1,4,3.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20448,432500.0,12.977337605354071,3172,8.06211758275474,5033,8.52377150677636,2704,7.902487437162855,5232,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21065,395950.0,12.889043219638559,2738,7.914983005848394,6031,8.704668113450987,2738,7.914983005848394,5201,1,5,3.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20101,424950.0,12.959726793926773,3266,8.09132127353041,5398,8.59378379357795,3087,8.034955024502159,5152,1,4,3.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20628,418000.0,12.943236711506893,3266,8.09132127353041,5969,8.69433468816865,3087,8.034955024502159,5169,1,4,3.25,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21559,399950.0,12.899094818276968,3087,8.034955024502159,5002,8.517593111437565,2927,7.9817332866918855,5183,1,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19956,430236.0,12.97208917432299,2714,7.906178840394815,5166,8.549853973655786,2848,7.954372272531867,5182,1,4,3.25,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19910,409950.0,12.923790480024325,2655,7.884199933676039,5080,8.533066540572527,2879,7.965198290612176,5232,2,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20937,427000.0,12.96453929221076,3192,8.068402958569699,5653,8.63994165667529,3000,8.006367567650246,5134,1,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12266,312000.0,12.65075846679162,1440,7.272398392570047,13250,9.491752831414368,2400,7.783224016336037,10650,38,3,2.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21391,330000.0,12.706847933442663,2238,7.71333788887187,7209,8.883085524404578,2456,7.806289289267033,7212,4,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20903,329950.0,12.706696406811568,2456,7.806289289267033,7566,8.931419805192975,2478,7.815207062189088,7212,3,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19708,780000.0,13.567049198665774,3050,8.022896869601457,6500,8.779557455883728,3070,8.029432840581244,6802,9,4,2.75,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20879,850000.0,13.652991628466498,3070,8.029432840581244,7150,8.874867635688053,3200,8.070906088787819,6984,8,4,3.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20325,830000.0,13.62918097977278,3400,8.131530710604252,9692,9.179056081936416,3070,8.029432840581244,7375,8,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16433,625000.0,13.345506928718539,1540,7.3395376954076745,1641,7.403061091090091,1720,7.450079569807499,1501,9,3,3.0,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13904,589000.0,13.286181462633724,1460,7.286191714702382,954,6.860663671448287,1720,7.450079569807499,1294,9,3,3.0,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20151,502000.0,13.126355398673866,2040,7.620705086838262,5616,8.633374945705647,2380,7.77485576666552,4737,3,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20955,525000.0,13.17115354157376,2360,7.7664168980196555,4924,8.501876487304344,2360,7.7664168980196555,4670,7,4,2.75,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21233,494000.0,13.110290796170059,2310,7.745002803515839,4729,8.461469042643875,2440,7.799753318287247,4711,4,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21158,525000.0,13.17115354157376,2650,7.882314918980268,4924,8.501876487304344,2380,7.77485576666552,4733,4,4,3.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20688,530000.0,13.180632285528304,2290,7.736307096548285,5105,8.537975730598767,2450,7.803843303538772,5105,3,4,3.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21511,535000.0,13.190022025878143,2610,7.867105500316739,4595,8.432724034789787,2440,7.799753318287247,4588,7,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13715,1330000.0,14.100689500197937,4010,8.296546520300614,37076,10.520725138995724,4280,8.361708288575842,35326,25,4,2.5,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5812,775000.0,13.560618308335483,2780,7.930206206684683,5467,8.606485298894999,2630,7.874739125171811,5000,15,3,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10575,650000.0,13.38472764187182,2560,7.847762537473608,9731,9.18307194482199,1860,7.528331766707247,9731,42,4,2.25,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4926,300000.0,12.611537753638338,1200,7.090076835776092,6355,8.756997183623554,1940,7.570443252057374,5033,8,5,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11863,465000.0,13.049792684569493,1480,7.299797366758161,7194,8.881002624255569,1440,7.272398392570047,9405,100,4,1.75,1.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11554,310000.0,12.644327576461329,1090,6.993932975223189,7194,8.881002624255569,2090,7.644919344958857,8514,79,3,1.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8627,175000.0,12.072541252905651,1010,6.917705609835305,7034,8.858510813033927,1440,7.272398392570047,10994,61,3,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4729,925000.0,13.737549016494562,3580,8.183118079394745,35261,10.470532816298427,3540,8.17188200612782,36750,30,4,3.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16372,400000.0,12.89921982609012,1400,7.24422751560335,7927,8.978029932837156,2120,7.659171367666058,7693,42,4,2.25,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6222,380000.0,12.84792653170257,1290,7.162397497355718,6985,8.851520271691061,2160,7.67786350067821,7990,44,3,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10154,445000.0,13.005829561148378,1990,7.595889917718538,7340,8.901094121608562,2180,7.687080155783135,11223,31,3,2.25,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9842,565000.0,13.244581010128577,2280,7.731930721948486,9725,9.182455168486648,2140,7.668561108015897,8780,29,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15700,440000.0,12.994530005894443,2060,7.630461261783627,11231,9.326433090963036,2140,7.668561108015897,10224,28,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12494,485000.0,13.091904169919621,1800,7.495541943884256,11034,9.308736693832376,1940,7.570443252057374,8900,28,3,2.5,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1858,550000.0,13.217673557208654,1480,7.299797366758161,9877,9.197964100908127,1900,7.549609165154532,9877,55,5,2.5,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15465,549800.0,13.217309854713282,1580,7.365180126021013,11680,9.365633256382218,2270,7.727535110475448,10948,57,3,2.25,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11776,957000.0,13.771558670435091,1430,7.265429723253953,11545,9.354007721788596,2190,7.691656822810547,11396,49,4,2.25,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15098,549950.0,13.217582643985264,2680,7.893572073504902,5860,8.675904882571059,2680,7.893572073504902,5860,14,3,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11652,255000.0,12.449018824140563,1140,7.038783541388542,8400,9.035986984831405,1130,7.029972911706386,9375,61,2,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2945,225000.0,12.323855681186558,940,6.84587987526405,9272,9.134754385019587,1270,7.146772179452637,9375,61,3,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7521,290000.0,12.577636201962656,1240,7.122866658599083,9300,9.137769679141348,1250,7.1308988302963465,9300,61,3,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7100,295000.0,12.594730635321957,1150,7.047517221357296,8125,9.002701007197938,1250,7.1308988302963465,8125,16,3,2.5,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
61,289000.0,12.57418196709457,1260,7.138866999945524,8400,9.035986984831405,1290,7.162397497355718,8750,61,3,1.75,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2924,265000.0,12.487485104968359,1380,7.22983877815125,8536,9.05204779298159,1260,7.138866999945524,8750,60,3,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14895,380000.0,12.84792653170257,1940,7.570443252057374,3200,8.070906088787819,1900,7.549609165154532,3200,11,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13556,479950.0,13.081437210791684,2780,7.930206206684683,6000,8.699514748210191,1940,7.570443252057374,3466,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8115,544800.0,13.20817403381744,3190,8.06777619577889,5857,8.675392806089782,3100,8.039157390473237,5857,11,5,2.75,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13985,590000.0,13.287877815881902,2750,7.919356190660617,6873,8.835355971121606,3450,8.146129510025405,6873,11,4,3.5,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7147,475000.0,13.071070083016778,2260,7.723120092266331,8700,9.071078304642676,2650,7.882314918980268,6333,11,4,2.5,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4902,475000.0,13.071070083016778,3150,8.055157731819678,5757,8.65817178467581,3100,8.039157390473237,5757,11,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18333,345000.0,12.751299696013497,1870,7.533693709848633,3584,8.18423477409482,1900,7.549609165154532,3920,12,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3721,570000.0,13.253391639810733,3080,8.03268487596762,6015,8.70201162840878,3180,8.064636475774222,5700,11,6,3.75,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13087,438800.0,12.991799007383213,2770,7.926602599181384,4432,8.39660622842712,2770,7.926602599181384,5423,11,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5029,550000.0,13.217673557208654,3080,8.03268487596762,6731,8.814479000010714,3080,8.03268487596762,6731,12,4,2.75,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13111,381000.0,12.850554654108839,2130,7.6638772587034705,6003,8.700014623251842,1940,7.570443252057374,4529,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9700,348000.0,12.759957758756611,2070,7.635303886259415,3808,8.244859395911256,1900,7.549609165154532,2992,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1187,334950.0,12.721736545936414,1620,7.3901814282264295,2930,7.982757702011113,1900,7.549609165154532,2943,13,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17416,364950.0,12.807515636879778,2070,7.635303886259415,2992,8.003697339094368,1900,7.549609165154532,2957,13,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7997,335000.0,12.721885810807203,1940,7.570443252057374,4927,8.502485562543963,2070,7.635303886259415,4892,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3364,425000.0,12.959844447906553,2460,7.807916628926408,5440,8.601534339849989,2460,7.807916628926408,5124,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15892,427500.0,12.965709567358951,2460,7.807916628926408,5091,8.535229553902337,2490,7.820037989458753,4750,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6657,525000.0,13.17115354157376,2840,7.951559331155252,4750,8.465899897028686,2460,7.807916628926408,4750,13,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9672,475000.0,13.071070083016778,3080,8.03268487596762,6600,8.794824928014517,3080,8.03268487596762,6600,13,5,2.75,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17774,390000.0,12.873902018105829,1940,7.570443252057374,3864,8.259458195332408,1900,7.549609165154532,3864,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14546,330000.0,12.706847933442663,1940,7.570443252057374,3784,8.238536930171769,1940,7.570443252057374,4499,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5340,365500.0,12.80902155817197,2030,7.615791072035833,4499,8.411610428841172,2030,7.615791072035833,4539,12,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17743,445000.0,13.005829561148378,2480,7.8160138391590275,8111,9.000976444070345,2550,7.843848638152472,7634,11,4,2.5,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4065,405000.0,12.911642346088676,2430,7.795646536334594,4781,8.472405008626103,2420,7.791522819150732,4770,14,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10316,554500.0,13.225822085772558,1420,7.258412150595307,6565,8.789507786736896,2060,7.630461261783627,7280,43,3,2.25,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11118,530000.0,13.180632285528304,1980,7.590852123688581,6760,8.81877816903701,2120,7.659171367666058,7280,42,3,1.75,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14934,440000.0,12.994530005894443,1220,7.106606137727303,7225,8.885302512980633,1900,7.549609165154532,7399,45,3,2.25,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16684,588000.0,13.284482226880764,1510,7.31986492980897,7245,8.888066854754783,1880,7.539027055823995,7245,43,4,1.75,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18458,539000.0,13.197470849891134,1510,7.31986492980897,7245,8.888066854754783,1930,7.5652752818989315,7245,42,5,2.25,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19085,399000.0,12.896716695872,840,6.733401891837359,4250,8.354674261918463,990,6.897704943128636,4500,91,3,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10911,582500.0,13.275084464421992,1170,7.064759027791802,6549,8.787067645218054,1640,7.402451520818244,7202,67,2,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1139,625000.0,13.345506928718539,1010,6.917705609835305,6867,8.834482608620677,1250,7.1308988302963465,6842,73,4,2.0,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2025,875000.0,13.681979165339751,1320,7.1853870155804165,5750,8.656955133791396,2160,7.67786350067821,6820,76,3,1.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15958,345000.0,12.751299696013497,1110,7.01211529430638,6250,8.740336742730447,2010,7.605890001053122,6944,59,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3056,770000.0,13.554145793829866,2350,7.762170607138205,8001,8.987321812850125,2460,7.807916628926408,8001,28,4,2.5,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9834,818000.0,13.614617615584883,2460,7.807916628926408,8001,8.987321812850125,2460,7.807916628926408,9126,31,4,2.25,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1409,750000.0,13.527828485512494,2360,7.7664168980196555,12987,9.471704136110091,2480,7.8160138391590275,11665,32,3,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
288,675000.0,13.422467969854667,1450,7.27931883541462,10300,9.239899174217728,2310,7.745002803515839,10300,30,5,2.25,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18772,900000.0,13.710150042306449,1540,7.3395376954076745,4372,8.382975849296429,2020,7.61085279039525,4372,80,4,2.5,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5832,980000.0,13.795307850646754,1750,7.4673710669175595,6000,8.699514748210191,1520,7.326465613840322,4158,111,5,2.5,1.5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2122,800000.0,13.592367006650065,1740,7.461640392208575,5719,8.651549243915316,1980,7.590852123688581,5000,60,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6009,1030000.0,13.845069360205818,1960,7.580699752224563,4800,8.476371196895983,2400,7.783224016336037,5300,110,4,2.5,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5155,1300000.0,14.077874822431765,2510,7.828038032125829,9420,9.150590367570409,1540,7.3395376954076745,4969,115,6,2.75,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19058,760000.0,13.541073712262515,1310,7.177782416195197,3600,8.1886891244442,1740,7.461640392208575,4200,90,2,1.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4226,527500.0,13.175904144332359,1170,7.064759027791802,3000,8.006367567650246,1530,7.333023014386481,4000,105,2,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3368,750000.0,13.527828485512494,1440,7.272398392570047,6516,8.782015969721936,1770,7.478734825567875,4000,80,3,1.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19970,1470000.0,14.20077295875492,2800,7.937374696163295,4000,8.294049640102028,1770,7.478734825567875,4200,4,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14912,925000.0,13.737549016494562,1660,7.414572881350589,4500,8.411832675758411,2110,7.6544432264701125,4500,106,3,3.25,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12339,1000000.0,13.815510557964274,2180,7.687080155783135,9450,9.153770020487789,2660,7.886081401775745,4500,103,5,3.0,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15083,475000.0,13.071070083016778,1720,7.450079569807499,3825,8.249313746260636,2000,7.600902459542082,3825,90,3,1.75,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6501,941000.0,13.754698418567516,1820,7.506591780070841,3825,8.249313746260636,1940,7.570443252057374,3825,89,4,1.75,1.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
634,542000.0,13.203021280421783,770,6.646390514847729,3060,8.026170194946426,1760,7.473069088032197,4080,105,2,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16519,651000.0,13.386264921190707,1890,7.5443321080536885,4400,8.389359819906353,1620,7.3901814282264295,4080,96,3,1.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9531,961000.0,13.77572968795243,2590,7.859413154693583,6120,8.719317375506371,1390,7.237059026124737,3060,106,5,2.75,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3471,417000.0,12.94084150078094,790,6.672032945461067,4590,8.431635303054591,1390,7.237059026124737,4080,100,2,1.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8560,509250.0,13.140694334089051,930,6.835184586147301,3120,8.045588280803528,1000,6.907755278982137,3780,101,2,1.5,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13081,460000.0,13.038981768465277,790,6.672032945461067,4160,8.333270353255308,1090,6.993932975223189,4160,99,2,1.75,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15416,1310000.0,14.085537695177335,2610,7.867105500316739,5625,8.63497622707262,1940,7.570443252057374,5000,1,4,3.75,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1672,775000.0,13.560618308335483,2480,7.8160138391590275,5000,8.517193191416238,1470,7.293017679772782,5000,99,6,2.75,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
333,640000.0,13.369223455335854,1070,6.975413927455952,5000,8.517193191416238,1710,7.444248649496705,5000,91,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15917,765000.0,13.547631112808673,1980,7.590852123688581,5000,8.517193191416238,2020,7.61085279039525,5000,95,3,1.75,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18101,499000.0,13.120361374733656,740,6.606650186198215,2400,7.783224016336037,1570,7.358830898342354,3919,112,2,1.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15902,690000.0,13.444446876573442,1970,7.585788821732034,4590,8.431635303054591,1900,7.549609165154532,4590,106,4,1.5,2.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11806,700000.0,13.458835614025542,1680,7.426549072397305,4021,8.299285906897275,1710,7.444248649496705,4021,94,4,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1461,495000.0,13.112313041550827,970,6.877296071497429,4284,8.36264243156764,2050,7.6255950721324535,4284,110,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3276,625000.0,13.345506928718539,1240,7.122866658599083,4080,8.313852267398207,2060,7.630461261783627,4080,90,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6265,625000.0,13.345506928718539,910,6.813444599510896,3060,8.026170194946426,1260,7.138866999945524,4488,88,3,1.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14555,887200.0,13.695825715018294,1400,7.24422751560335,5100,8.536995818712418,1740,7.461640392208575,3060,115,3,1.0,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
